V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
5.46458122398437,4.18578450773149,6.83425047132293,4.22898334410598,4.94643948432715,10.0302899559614,4.22990342325697,4.5799104745033,2.93033779904482,8.01701410347973,8.5576304200126,11.5763336056918,8.40868471011371,9.77847581477809,9.12169334635846,4.31428353779686,10.2213909123563,7.8733458856044,9.7440052204676,10.3470138361558
6.02530737596325,7.54862350060361,4.87424429920868,7.41786222622875,6.76032788613917,1.46347524156749,7.51666886852287,7.01703785862418,8.81847844996714,4.40838158963729,3.8026702448444,1.14750274877623,3.98213392232104,2.11372603712022,2.46588793167897,7.41209986333461,1.41414392032776,4.5214089834892,2.29467092684333,1.31073644681148
6.92983744509241,8.420419049898,5.72201127523207,8.29836038064462,7.62832167620802,2.35954988859762,8.38692076823794,7.90171782985352,9.69983073497605,5.11485725674657,4.49025704951787,1.26126928033193,4.67333723510298,2.83406891392922,3.40534676279817,8.28354403900197,2.21772644050162,5.2385365077157,2.973691750266,2.09796474005165
1.27419302575412,2.84468800272105,0.831362816539538,2.68868266581479,2.08969622646646,3.29834862971168,2.81864457632405,2.28033202166812,4.07971562909279,2.17363957692922,2.37047144587,4.86052539317396,2.31356007443075,3.09680638376054,2.55436841291541,2.71152796488346,3.48476096920578,2.09429948541653,3.10507946645492,3.61058733013065
4.64275999563604,6.0031250775646,3.28411293790784,5.90423334591685,5.2089406938884,0.913900465554649,5.9662988533362,5.52365799940809,7.29770767910791,2.59421748735009,1.97666672902767,1.49729608139105,2.15833846300805,0.315258088873215,1.9968783320473,5.86648738601771,0.537654741260609,2.71483091250731,0.459187496454334,0.577170567510167
1.69152868945849,3.1604777104237,0.688457715046011,3.02639080770791,2.37843210056766,2.92814420606994,3.12991721740703,2.62672255101771,4.42724741460999,1.78299932343594,1.92037206612286,4.43431116074966,1.87630989002351,2.65301476251076,2.3222792636761,3.02445059414185,3.08052596341924,1.72160896293275,2.65024669651714,3.20562580013638
4.409028514548,5.71924987040827,3.00425099894367,5.62885557443447,4.92670098525144,1.16760068759015,5.68130636958446,5.25513294403338,7.01619249324692,2.24304457164654,1.62182065609147,1.79329100127921,1.8041497177618,0.179422574387951,2.08676088831471,5.58306831137727,0.860608786383227,2.36618972712692,0.101588318718251,0.921366390530933
1.52796220023746,0.464868005809178,2.32789394921047,0.538750321669806,0.466323326748184,5.72877635300253,0.417797337043931,0.589736157145708,1.72923910301291,3.37960071061553,3.93575957849117,7.09934711379074,3.78031241804166,5.29040855194569,5.10257324894999,0.359143981635498,5.83131477563165,3.23545886645924,5.22103214862731,5.9528778220706
6.20699847199553,7.54143662946292,4.82656064795557,7.451052882049,6.74910102635492,1.95547799005282,7.50333686188891,7.07584367198605,8.83853814257616,3.9534242508657,3.32406374446474,0.28176380191394,3.50493413453092,1.86609920703589,3.2175990463232,7.40532193672395,1.57862039075263,4.08939818401856,1.91148569243926,1.46384271822488
6.99212708012324,8.49132087884595,5.79677656784815,8.36731092494705,7.69987229041768,2.42144429681565,8.45814309394568,7.96961394464908,9.76876627537403,5.20577633677947,4.58220356682077,1.36642622677883,4.76515543093822,2.9209917920631,3.44350054219539,8.35449791416367,2.29422661969126,5.3286433817855,3.06425135137443,2.17582610244937
3.80459460504654,5.24507013423319,2.54610112861142,5.12813201193768,4.45208322330689,0.915459602014748,5.21103663449423,4.73589320568411,6.52889043266575,2.21717292767006,1.6995017342989,2.32691165915017,1.8524527934606,0.674683050402192,1.33160416975166,5.10813185855112,0.963739246113812,2.30495834172035,0.815938718899898,1.08757315087308
1.22641758672627,0.589371194600651,2.12969766217257,0.5291246267322,0.205453367509213,5.50212024257204,0.553733744358234,0.357913257151782,1.88549599587552,3.27494603460775,3.80624394237745,6.9107545837404,3.65826985226624,5.10087967732039,4.83952542723975,0.452677741826341,5.62053421789247,3.13276557013722,5.04189695501604,5.74325429756511
4.60181416321012,5.92905518372237,3.21215279953508,5.83620221492745,5.13591766421541,1.07831015293421,5.89141352083191,5.46030636278268,7.22549293516529,2.45853006477306,1.83522258581486,1.57776433895844,2.01797676993567,0.267419214904239,2.11001208880423,5.79272750080177,0.715039509747542,2.58266851642928,0.318351373485345,0.754095461132074
4.67069482841771,6.0100427634373,3.29203149890015,5.91516539024338,5.21648633466419,1.02344600420394,5.97266442284522,5.53761866592536,7.30595689682286,2.55420286422849,1.93146790379881,1.49255446689526,2.11413842214742,0.327270578726528,2.09763325691123,5.87360210395503,0.64002656608926,2.67786734343577,0.412974826593587,0.669575045308592
4.34529911542039,5.67585345776519,2.95806536186661,5.58156353443958,4.88237491952181,1.08158534472366,5.63843258317779,5.20480241494766,6.97188404155974,2.24985828624672,1.63590894180727,1.82666118163413,1.8166426098713,0.0772809711377932,1.97745882761184,5.53943265969946,0.802735849766292,2.36922650514791,0.155325249074328,0.875419595679695
4.36819555119041,5.67091477911853,2.95708814764951,5.58172085680974,4.87869831353173,1.20781047152316,5.63282030801986,5.20902400787758,6.96806497146332,2.18659199184324,1.56514949985136,1.84538887156312,1.74750649841424,0.206769133334746,2.09919580527877,5.5348122559618,0.911308281812482,2.3099505370568,0.0450493174199134,0.974737134052051
0.867618049386699,2.40177332851895,0.821108675867587,2.24674079571809,1.64994850835103,3.72705899593245,2.3758180618812,1.83914728124884,3.63992594894248,2.28468911054283,2.58319163335688,5.25834203088093,2.49885051397638,3.47585980132975,2.99597175181945,2.26867766461985,3.89819983070392,2.18301532964467,3.46698213854644,4.02367232046796
1.70029631060922,1.20335210334507,3.1737488057452,1.02089650790907,1.5457183303986,6.2508113367243,1.24060306715766,1.09809998107869,1.51746426945972,4.52232845673476,4.98172233203387,7.82440583928831,4.85641757615632,6.04279943970508,5.35562514025208,1.227733192247,6.45213550001084,4.38778662708371,6.02759866223689,6.57800875938152
0.434001497549008,1.9092084264912,1.11415886664108,1.74858880268508,1.17808662024819,4.22519086050335,1.88498084913374,1.34001723657757,3.14010767680862,2.56074816164983,2.93881870751583,5.73937373663791,2.83353820161296,3.94736614806634,3.48568925851116,1.77763677706808,4.389460728028,2.44229029313642,3.9271491907744,4.5146571578028
0.372902927035563,1.3734874255795,1.57253462608519,1.20051818559383,0.711028448268684,4.77828101255263,1.35314432335985,0.790027910421522,2.58702963756943,2.94533486493353,3.38315126872639,6.2787182614837,3.26200389729994,4.48039990452862,4.02892017976282,1.24614525066101,4.93764042093995,2.81565821971907,4.45109329726978,5.06258479341334
1.49170922298886,0.722098974784621,2.12501059161888,0.778150188711711,0.418510177707356,5.53917518025572,0.674985471444384,0.7249336214613,1.97418289117274,3.13165037322703,3.69432210208382,6.88172849128248,3.53668519770986,5.07463696928166,4.95312659955307,0.613105352973694,5.62902934426533,2.98719709049698,4.9994556986236,5.74964575126156
4.4825211130743,3.68607091287525,5.99506944234868,3.62688042556989,4.29943760346761,8.90531581665922,3.73386184257814,3.86441872218902,2.76539499330887,7.34483438404795,7.8080178062108,10.552949966153,7.68310344991528,8.80373482292601,7.87798421450564,3.78330996392379,9.15229581467951,7.20876024681565,8.80643266296291,9.27791873636539
1.68639913616039,1.56453183547827,1.59068431621137,1.60390643097446,0.988592119972389,4.9741722852552,1.51729452849505,1.43275678398149,2.78843094786719,2.34015636790215,2.93030537713819,6.20065245033206,2.76352049241543,4.41028678442798,4.54730900495008,1.4538083713148,5.014110363215,2.19514270198022,4.31200963405695,5.13017167776089
4.01881393375556,3.23138400356024,5.52772104330287,3.16551995485112,3.83340972236448,8.46202379730292,3.27909149887602,3.3971787657945,2.36939314169996,6.87603523855666,7.33969600662896,10.1003647908879,7.21446604796225,8.34576916395967,7.45052507500647,3.32560218694675,8.70297771704031,6.74001236418886,8.34591760377492,8.82872261198074
1.76816365367111,0.11739213953668,2.82831848319468,0.273151329188987,0.903517753101756,6.18689236084813,0.163588331616286,0.674343698602573,1.18622089289209,3.94827031488385,4.49320791999269,7.60940671254264,4.34159900727831,5.79960403687183,5.48404586513462,0.248053215550615,6.3137514259353,3.80474488055368,5.74117288025713,6.436883026784
6.65611132594967,8.3170977275144,5.86163152734511,8.14490262572586,7.57294033159325,2.71886992813578,8.29377231737411,7.73395649946683,9.50393531340987,5.8100698791661,5.27251148589408,3.05290260609294,5.43522192297611,3.67552936520714,2.93090280441027,8.18641108146574,2.9497229114783,5.89600608333376,3.89730973377792,2.90070420941192
1.63271993742149,0.381502494100632,2.45247202313951,0.506452817641021,0.585321701358885,5.85411979277338,0.333760387255591,0.645227928708144,1.61501998570432,3.49111911888051,4.05146554180892,7.22250526113405,3.89479735167313,5.41379715564779,5.22576664742123,0.30395341953168,5.95617824358037,3.34672257793636,5.34339252329454,6.07767759168747
5.53835816713457,6.90956782655653,4.19059661208133,6.81076423528749,6.11545128405658,1.29174211955831,6.87264591165011,6.42958018467186,8.2043067244213,3.42778613604656,2.79830025141066,0.590698275813458,2.98162043868766,1.21965736012209,2.55482438036355,6.77295628718398,0.892046714752093,3.55677177759636,1.30760108572913,0.782975085491234
4.72162712080971,6.15479917381754,3.44533325491543,6.04184205743028,5.36083815197451,0.531386394068385,6.12002433432262,5.65145341159644,7.44176521854004,2.90653414181445,2.30730456498161,1.42633639153216,2.48477006310443,0.626687633833631,1.73323865004217,6.01783799394808,0.11683527292732,3.0182754134403,0.836335892868417,0.192746138223308
2.05478056559975,1.51957164699958,3.55160102408384,1.36507934748492,1.93156576143753,6.57410642959338,1.56126723740716,1.48387649164781,1.5214469833298,4.91091128546149,5.36467195810937,8.16959673703108,5.24136713612966,6.39650757293385,5.64303172184953,1.56475875860306,6.78810733141426,4.77689451468302,6.38731351747352,6.91405851571998
3.77318515078897,4.94067431082287,2.27227438483257,4.8716007631013,4.15771587987735,1.90678976218171,4.900248446724,4.51783172571146,6.23714614649051,1.32960985488714,0.705829794344917,2.6666781709927,0.888276639623035,0.989210787041882,2.4175619634665,4.80641775129097,1.71789043917243,1.45633761672086,0.814415483705951,1.80220193857404
5.63240515162314,7.1476451214526,4.47073558662182,7.01833795755939,6.35872833352255,1.06429030067976,7.11546653918357,6.61831723123371,8.4192845092455,4.02055126322164,3.42063068440383,1.1252524951712,3.59867852773765,1.73374484296277,2.12886142782944,7.01105368857956,1.01941163741641,4.13124003353339,1.92502164377444,0.922501676150244
5.63522051337089,7.15085313680998,4.47419295232867,7.02145692504211,6.36197944022087,1.06732386996685,7.11868985180567,6.62139195049236,8.42238734828394,4.02473487651461,3.42488909649422,1.12748279357558,3.602920247799,1.73804577641096,2.13014271505455,7.01426610990095,1.02352251294243,4.13538731819173,1.92939500471003,0.926740655901101
3.97185416904251,5.4148823854674,2.71495514277977,5.29795502024026,4.62185024227333,0.76727270141781,5.38082252778895,4.90559003316676,6.69873200921438,2.34706752207794,1.80866519671414,2.16405847028886,1.96827392557541,0.580798084879767,1.34820245401052,5.27794236344288,0.793899298651914,2.44003365164954,0.758353895816467,0.917830801182872
2.04282418103307,2.91712302178448,0.612525328438808,2.86961494078783,2.15180575899501,3.50012852445749,2.87490374507409,2.54699281805917,4.20771578106677,0.965208018508442,1.46119902993569,4.67621371135761,1.31541183893106,2.88734821046926,3.25857508596933,2.78544998543234,3.50716556017819,0.835083528863343,2.78753023893911,3.6205120989302
5.9445767721004,7.34707655842547,4.62887214769287,7.24279448980033,6.55254281183447,1.5293624824158,7.31089841138563,6.85747698045462,8.63947025669818,3.89733491615399,3.26814190835174,0.249565143217156,3.4514816536815,1.66669683224034,2.77432995762941,7.21026639158534,1.20869025924758,4.02578871719173,1.77091208717429,1.08433295569212
2.95402272113666,2.04945255564138,4.41501910926469,1.98337628325549,2.6604520572741,7.49039172308905,2.09707894416042,2.23107754819168,1.35207974964544,5.72517433446292,6.20878294625323,9.07703465860349,6.07696408480419,7.29694948279759,6.5574687794072,2.14239889627142,7.70051886969314,5.58708599669307,7.28126857910076,7.82644992257026
3.2856948506014,2.41575380770164,4.76448614966599,2.35173519236395,3.02709204183179,7.79806620400987,2.46344750787204,2.59563122242837,1.63357711079571,6.08649660211792,6.56454154783751,9.40156487960854,6.43459038634162,7.62844306438083,6.83933325177974,2.51005609131449,8.01793969661159,5.94895259008949,7.61759558371274,8.14389134471353
4.90495053742618,6.34516512184238,3.63682615088044,6.2311677427549,5.55135386171417,0.570341391923294,6.31053216738184,5.84001047503384,7.63139431944998,3.08851193832775,2.48442519384364,1.26311128085731,2.66317665506816,0.79656400584008,1.82346904470572,6.20820319028179,0.157414250943171,3.20203465080517,0.991884938538749,0.0527288308233739
1.20584499939442,0.845900133009209,2.60448583319902,0.610736698749411,0.962047535900623,5.77511256888738,0.865602666840268,0.521703216057755,1.69214864479776,3.92900301761057,4.39930960298148,7.30730574022252,4.27018853822639,5.51334392456158,4.94690713606998,0.808107074059494,5.95353006832922,3.79342229439452,5.48729240053781,6.07898782713866
1.4036758048828,0.878605544226191,2.81558068807138,0.664529377053993,1.13878811379431,5.97445393849521,0.908032732163874,0.691222695811564,1.54541616004401,4.13648153982016,4.6096101012564,7.5140288520719,4.47986090324242,5.72154315954184,5.13115417372155,0.873434979574897,6.1571271820306,4.00038411410589,5.69675167380499,6.2826812209836
1.46278488670471,1.57073139970684,1.38629275563084,1.57257479437245,0.896671732977197,4.79313830573675,1.52530574280732,1.34313680861072,2.83691268364627,2.26886526047559,2.8362797344206,6.06292858282933,2.67636886321748,4.26346216454421,4.32905447123272,1.4482562043178,4.84913799602569,2.12438047510952,4.17532514578206,4.96695290177992
6.28023542202964,7.63126956447386,4.91420915493524,7.53780634987934,6.83815565570552,1.96939124479647,7.59356952602141,7.16017081477565,8.92772912185823,4.06613935227914,3.43599129427375,0.220166088326518,3.61750141683455,1.94659914992789,3.22585127433054,7.49495751862177,1.61149025591221,4.20110713860916,2.00445010539051,1.49263188177796
6.03158573988819,7.37407172124228,4.65774955559677,7.28181477727432,6.58122495066044,1.78305952730721,7.33622855826078,6.90525446646574,8.67079155444261,3.80803174096449,3.17766316683896,0.245262513419795,3.35938873785098,1.69302658824366,3.04639505233645,7.23782817862824,1.40090292472391,3.94262066125099,1.74584385699295,1.28722664224293
5.98892756231526,7.34465949146896,4.6268205493889,7.24975811759778,6.55121539791962,1.70531589952156,7.30717116294815,6.87120085224156,8.64071681536955,3.80336922362438,3.17256178404535,0.196891715541804,3.35490903580113,1.65738539006473,2.96741992262639,7.20825625341699,1.33170926293993,3.9366217027251,1.72182399800329,1.21562947784266
1.7789664603666,0.49916086728128,2.50707509304978,0.664294365302595,0.7087882090874,5.92092827821119,0.454643896078021,0.819684015243062,1.63343974804966,3.4821373495876,4.05544550010045,7.26022407036373,3.89470842682736,5.45400266084461,5.3234411681637,0.455573730306082,6.01092797648583,3.33722893001532,5.37657152477301,6.13145998360097
1.38172408770645,0.806991261554303,1.9967920586679,0.82886487021646,0.332229223228091,5.40904151721181,0.761438143804866,0.706011567359204,2.0806919504515,3.02861350746393,3.58441091395574,6.75854884802122,3.42879805996212,4.95068867881026,4.82059849654585,0.686761215230593,5.50128510500048,2.88457910006122,4.87770769532165,5.62213024311071
2.47548219139492,3.28008482325763,1.01042416390202,3.24957160159105,2.53466927904101,3.39445332234529,3.23626091221351,2.94430318497688,4.55877995917668,0.554291127795672,1.12098203372088,4.43389561376325,0.955050224490841,2.6833250151631,3.31378181276318,3.15169987199686,3.34840532558411,0.414732742448662,2.55577530947069,3.45468217264628
2.16186835478098,2.61675518196583,1.11112281360266,2.62081353350878,1.92984183276777,4.12410052292629,2.57074124187578,2.36784831760926,3.86506205931274,1.27150785261947,1.88113203034901,5.2067766967452,1.7072496924586,3.45066522956082,3.91482688691339,2.49633344999121,4.10311645407488,1.12740566078361,3.3275223414727,4.21217359857116
3.50519969915606,4.86095443434981,2.1428495280672,4.75880365122961,4.06643950768178,1.41787541763054,4.82474089099518,4.37702654744577,6.15395504704185,1.70461467575315,1.20114927785225,2.64315499221838,1.3468604597359,0.840041500462927,1.70062999059172,4.72416069433979,1.39013935002934,1.79285598639906,0.84145417284603,1.50496738718817
4.86476822560876,6.21846703942741,3.49974233697158,6.12144744560708,5.42455629587965,0.99147108178756,6.18135970950737,5.74208834375657,7.51374662430546,2.7673598354448,2.14308093734348,1.28183840789273,2.32602449438952,0.528587616389183,2.15187431998246,6.08192204552024,0.562651921528757,2.8918557812713,0.627592475177971,0.552244077197753
3.36985665992173,4.38822055398598,1.82393364241715,4.33918480680315,3.62132263362861,2.51840029334516,4.3458137472562,4.00723896964543,5.67706430974169,0.658317379227531,0.0385708476054057,3.32817995969103,0.214186507511559,1.65507093760359,2.81503763152467,4.25673542909881,2.37295930190554,0.790529052194967,1.48840820106582,2.46363901749019
2.81618830966181,3.66902724476462,1.29861435155198,3.63733966019433,2.92174857764794,3.14712386478845,3.62521821936846,3.32819828301215,4.94734221998122,0.175180021671991,0.747369951018237,4.09041148889558,0.573731764851835,2.37268039451166,3.19912212847525,3.54055175512871,3.06274922455301,0.0869826560700325,2.2281218819894,3.16327016558814
4.26946290530004,5.57128014353299,2.85725294461988,5.48188963216921,4.77899003320563,1.229915822185,5.53322277249172,5.10914939399358,6.86838642496305,2.10077212791226,1.48284185912894,1.94294158557302,1.66442382493161,0.230176709725384,2.06352561304676,5.43515899235018,0.963066944973203,2.22238364348131,0.0642540862513827,1.03550751175451
2.35887885296497,0.698910851271453,3.41004732085347,0.859360618692188,1.48972248780863,6.7841181147973,0.731019007441665,1.26979452536423,0.64356462763193,4.46633301131845,5.0306756761776,8.18908850794085,4.87323240180478,6.3793146031921,6.08534513211042,0.835272635458022,6.9048115951487,4.32164878062063,6.3144916103357,7.02746636879181
1.32633614238244,2.38024656517451,2.72596879335027,2.14113799083579,2.13598791651813,5.13548036765023,2.39213333830725,1.8732248972414,3.09605514222117,4.19545775416616,4.48483750674258,6.82799638648768,4.40886926569614,5.14495957967602,4.0794474070516,2.31574712102704,5.41174169694933,4.08902129040323,5.18481202716164,5.53598227548643
0.66176550540005,1.03442873250166,1.93241401392714,0.840234042158594,0.544350289620393,5.1598305370352,1.02098455543704,0.432310777618367,2.21105999750161,3.26261286646041,3.72589155511604,6.65856072753632,3.59797254908928,4.8585083993444,4.39651319398681,0.917050361509656,5.319616058561,3.1286397257334,4.82600767063211,5.44452621212352
2.9706426673518,1.40508995713619,4.12352014679421,1.51650462825376,2.19866151325154,7.47101388509357,1.44329481510224,1.91925230626538,0.12250829202605,5.20084773025061,5.76399389731677,8.90462361286028,5.60718100084169,7.09479301883431,6.7242753424068,1.54140527181043,7.60587877555908,5.0561642045937,7.0351192380229,7.72933253877073
1.52245690197781,0.392795031314045,2.74134590338555,0.202054881637733,0.871531766178622,6.03367029925574,0.424363450170954,0.487209680163475,1.33153717894971,3.95921235537991,4.47436075741384,7.50713737672948,4.3318580025204,5.70100610528528,5.27348464479608,0.405353844122637,6.18364262312272,3.8183056897379,5.6566497721708,6.30803574391426
4.08320103090823,5.40438128308922,2.6869526864264,5.31083900510891,4.61102176592499,1.20199039804027,5.36689303372827,4.93496941964031,6.70056966059809,2.00691776728221,1.4054053385287,2.09843723353094,1.58271799853922,0.298801340358446,1.92273596091612,5.26799102157787,1.00317603420338,2.12169624425243,0.261323487080665,1.09354067377487
1.42960752363751,1.25022598928554,1.66032983351259,1.26735741040582,0.636457656723602,5.07926997629197,1.20417958928932,1.08048512910867,2.51053914969446,2.59528841555867,3.16220418384788,6.37642339540192,3.0028054123103,4.57367016415702,4.56740606249325,1.1311568894919,5.14806661923679,2.45073711673944,4.4902004534319,5.26699105965636
